order_detail_id,order_id,product_id,quantity,sales_amount,discount,profit
645,258,90,2,1362.83,0.1,228.67
646,258,94,3,5192.31,0.0,1868.82
647,259,12,2,4618.99,0.15,1744.64
648,259,65,3,14535.78,0.0,3131.13
649,259,75,4,12760.22,0.2,5458.94
650,260,45,3,2257.28,0.1,888.87
651,260,120,5,10104.48,0.2,3955.52
652,261,22,1,3620.89,0.2,877.39
653,261,4,5,17972.05,0.0,8038.15
654,261,95,3,12266.67,0.0,5096.49
655,262,23,2,4672.9,0.2,1722.77
656,262,106,1,597.58,0.2,148.67
657,262,21,2,9223.86,0.0,3514.94
658,263,106,2,1493.96,0.0,371.68
659,263,27,3,2408.72,0.1,490.89
660,264,8,2,3696.51,0.15,1644.89
661,264,85,2,5756.74,0.0,1402.92
662,264,58,1,570.78,0.2,204.68
663,265,117,3,3807.38,0.2,1499.62
664,265,93,3,5527.68,0.2,1332.0
665,265,27,4,3568.48,0.0,727.24
666,266,89,2,3954.02,0.1,638.5
667,266,9,4,10442.56,0.0,2512.92
668,266,107,2,4844.09,0.05,776.15
669,267,5,4,13044.4,0.0,2215.32
670,267,69,1,4774.42,0.0,1487.3
671,267,23,2,5841.12,0.0,2153.46
672,268,20,4,10397.28,0.0,3325.32
673,268,54,2,956.99,0.05,305.84
674,268,14,5,19218.52,0.2,6001.96
675,269,72,5,17556.88,0.15,3709.82
676,269,114,5,4172.97,0.05,1391.51
677,270,114,2,1493.48,0.15,498.01
678,270,58,5,2853.88,0.2,1023.4
679,271,73,4,12960.04,0.0,4891.04
680,271,28,5,18631.49,0.1,3192.25
681,271,58,3,2033.39,0.05,729.17
682,272,34,1,4225.64,0.0,1469.77
683,272,78,4,7317.81,0.05,1327.07
684,272,28,4,14077.12,0.15,2411.93
685,273,60,5,15884.6,0.0,3316.35
686,273,119,2,8709.02,0.0,1432.18
687,273,12,2,4347.28,0.2,1642.02
688,274,90,1,643.56,0.15,107.98
689,274,69,4,17187.91,0.1,5354.28
690,274,110,5,4112.52,0.2,1019.6
691,275,95,1,3475.56,0.15,1444.01
692,275,105,2,3324.88,0.15,1299.62
693,275,18,2,5705.94,0.0,2471.62
694,276,31,5,8680.45,0.15,1979.82
695,276,117,5,7932.05,0.0,3124.2
696,276,7,2,468.37,0.15,135.98
697,277,71,5,6793.16,0.15,1644.96
698,277,11,1,1007.46,0.05,175.88
699,277,44,3,1822.0,0.05,304.47
700,278,71,2,3196.78,0.0,774.1
701,278,18,4,10270.69,0.1,4448.92
702,278,106,2,1493.96,0.0,371.68
703,279,103,1,1046.37,0.15,383.49
704,279,102,2,3845.14,0.15,1725.18
705,279,29,4,11680.56,0.0,2279.68
706,280,55,5,11106.45,0.0,3384.5
707,280,93,3,6218.64,0.1,1498.5
708,280,82,2,5522.99,0.2,1823.22
709,281,36,1,2104.17,0.0,458.57
710,281,109,1,1889.53,0.0,590.75
711,281,44,1,511.44,0.2,85.46
712,282,4,3,10783.23,0.0,4822.89
713,282,11,5,5302.4,0.0,925.7
714,283,11,2,1908.86,0.1,333.25
715,283,89,1,1977.01,0.1,319.25
716,284,101,5,17755.48,0.2,5595.24
717,284,115,3,9188.52,0.0,2550.36
718,285,101,5,22194.35,0.0,6994.05
719,285,81,2,783.98,0.05,121.45
720,285,96,3,11545.36,0.1,2951.1
721,286,87,5,9690.8,0.2,2385.24
722,286,15,3,3897.09,0.05,938.53
723,287,34,1,3591.79,0.15,1249.3
724,287,21,2,7840.28,0.15,2987.7
725,288,86,4,4791.61,0.05,1618.42
726,288,74,4,11429.37,0.15,2690.79
727,288,70,1,3600.16,0.0,1146.52
728,289,23,3,7447.43,0.15,2745.66
729,289,106,5,3734.9,0.0,929.2
730,290,41,1,1263.33,0.15,424.48
731,290,49,4,5763.13,0.1,1922.94
732,290,61,1,4114.28,0.0,790.55
733,291,77,1,2247.6,0.2,478.26
734,291,7,3,826.53,0.0,239.97
735,292,49,3,4802.61,0.0,1602.45
736,292,45,3,2006.47,0.2,790.1
737,293,67,2,7149.89,0.1,2434.5
738,293,36,4,7154.18,0.15,1559.14
739,293,68,1,4673.92,0.0,1823.11
740,294,53,3,4195.85,0.15,1267.4
741,294,20,2,4938.71,0.05,1579.53
742,295,48,1,1803.85,0.05,761.37
743,295,85,3,8635.11,0.0,2104.38
744,296,101,1,3773.04,0.15,1188.99
745,296,74,1,2689.26,0.2,633.13
746,296,49,4,6403.48,0.0,2136.6
747,297,53,4,5594.46,0.15,1689.87
748,297,27,5,3791.51,0.15,772.69
749,297,31,4,6944.36,0.15,1583.86
750,298,46,1,2001.28,0.15,567.52
751,298,101,5,22194.35,0.0,6994.05
752,299,17,3,1946.4,0.0,654.42
753,299,9,1,2349.58,0.1,565.41
754,299,8,3,5544.77,0.15,2467.33
755,300,16,5,6969.49,0.15,1404.92
756,300,114,1,834.59,0.05,278.3
757,301,81,3,990.29,0.2,153.41
758,301,94,2,2942.31,0.15,1059.0
759,302,61,2,6994.28,0.15,1343.93
760,302,64,2,2095.36,0.1,745.42
761,302,113,2,1294.3,0.15,437.48
762,303,83,3,11438.64,0.0,1833.45
763,303,9,2,4177.02,0.2,1005.17
764,303,52,1,2945.41,0.0,1175.59
765,304,90,3,1817.11,0.2,304.9
766,304,52,2,5007.2,0.15,1998.5
767,304,80,5,2431.64,0.2,533.28
768,305,86,4,4791.61,0.05,1618.42
769,305,94,2,3461.54,0.0,1245.88
770,305,40,2,1100.39,0.1,290.95
771,306,97,3,2489.71,0.2,1000.75
772,306,92,5,10735.2,0.1,4164.61
773,306,17,2,1297.6,0.0,436.28
774,307,40,1,550.2,0.1,145.48
775,307,100,1,976.83,0.1,251.88
776,307,33,3,1098.58,0.2,350.3
777,308,50,3,1728.7,0.05,310.56
778,308,21,3,13835.79,0.0,5272.41
779,309,24,2,7417.54,0.2,1814.86
780,309,52,3,8394.42,0.05,3350.43
781,309,101,5,17755.48,0.2,5595.24
782,310,24,2,7417.54,0.2,1814.86
783,310,38,1,3773.99,0.2,1209.36
784,311,11,4,4029.82,0.05,703.53
785,311,61,4,15634.26,0.05,3004.09
786,312,111,5,17182.49,0.15,2996.55
787,312,38,5,20049.33,0.15,6424.72
788,313,118,2,6786.45,0.2,1792.82
789,313,3,1,4032.0,0.05,1534.46
790,314,31,5,8680.45,0.15,1979.82
791,314,72,2,7848.96,0.05,1658.51
792,314,90,3,1817.11,0.2,304.9
793,315,18,1,2282.38,0.2,988.65
794,315,60,3,9530.76,0.0,1989.81
795,315,79,3,6665.16,0.2,1723.25
796,316,82,3,10355.61,0.0,3418.53
797,316,8,2,4348.84,0.0,1935.16
798,316,110,2,1953.45,0.05,484.31
799,317,25,5,5039.27,0.05,982.02
800,317,107,5,12110.22,0.05,1940.38
801,318,114,1,790.67,0.1,263.65
802,318,91,2,1760.08,0.0,627.36
803,319,104,1,3578.05,0.0,755.68
804,319,14,5,21620.84,0.1,6752.21
805,320,68,1,3972.83,0.15,1549.64
806,320,60,1,2700.38,0.15,563.78
807,321,26,1,220.13,0.2,85.38
808,321,31,2,3676.43,0.1,838.51
809,321,76,2,9910.72,0.0,3034.96
810,322,52,2,5890.82,0.0,2351.18
811,322,83,4,15251.52,0.0,2444.6
812,322,42,1,3962.67,0.0,1599.8
813,323,118,5,19086.88,0.1,5042.29
814,323,97,3,2800.93,0.1,1125.85
815,323,79,1,2499.43,0.1,646.22
816,324,65,4,16473.88,0.15,3548.61
817,324,110,5,5140.65,0.0,1274.5
818,325,2,2,7737.66,0.0,2524.66
819,325,117,1,1348.45,0.15,531.11
820,325,24,1,4404.16,0.05,1077.58
821,326,100,5,5426.85,0.0,1399.35
822,326,54,5,2140.64,0.15,684.12
823,326,15,1,1367.4,0.0,329.31
824,327,89,4,7029.38,0.2,1135.1
825,327,49,4,6083.31,0.05,2029.77
826,327,43,3,5278.98,0.15,1804.3
827,328,16,4,6559.52,0.0,1322.28
828,328,93,5,9212.8,0.2,2220.0
829,328,117,2,2855.54,0.1,1124.71
830,329,48,3,5696.37,0.0,2404.32
831,329,79,1,2777.15,0.0,718.02
832,330,40,1,611.33,0.0,161.64
833,330,78,5,7702.96,0.2,1396.92
834,331,99,3,3938.73,0.0,1293.81
835,331,74,5,15967.51,0.05,3759.2
836,332,29,5,13140.63,0.1,2564.64
837,332,30,3,10349.31,0.0,2978.85
838,332,51,5,22725.0,0.0,3557.55
839,333,97,2,2074.76,0.0,833.96
840,333,53,2,3290.86,0.0,994.04
841,334,78,2,3851.48,0.0,698.46
842,334,65,2,8721.47,0.1,1878.68
843,335,36,3,5681.26,0.1,1238.14
844,335,43,1,2070.19,0.0,707.57
845,336,33,1,366.19,0.2,116.77
846,336,120,3,7578.36,0.0,2966.64
847,337,67,1,3773.55,0.05,1284.88
848,337,69,1,4535.7,0.05,1412.94
849,337,53,2,2961.77,0.1,894.64
850,338,120,4,8083.58,0.2,3164.42
851,338,51,1,3863.25,0.15,604.78
852,338,55,1,2221.29,0.0,676.9
853,339,96,4,17104.24,0.0,4372.0
854,339,17,1,648.8,0.0,218.14
855,340,112,5,15164.05,0.0,3766.25
856,340,8,3,5870.93,0.1,2612.47
857,341,51,5,22725.0,0.0,3557.55
858,341,114,1,790.67,0.1,263.65
859,342,20,4,10397.28,0.0,3325.32
860,342,88,3,8433.84,0.2,3413.83
861,343,28,2,8280.66,0.0,1418.78
862,343,13,3,11444.72,0.05,4878.83
863,344,46,4,8005.13,0.15,2270.08
864,344,7,5,1377.55,0.0,399.95
865,345,56,1,512.3,0.1,191.85
866,345,74,4,12101.69,0.1,2849.08
867,346,98,2,4908.36,0.15,797.42
868,346,72,2,7022.75,0.15,1483.93
869,346,83,3,10866.71,0.05,1741.78
870,347,96,2,8124.51,0.05,2076.7
871,347,6,5,22906.05,0.0,5777.25
872,347,15,5,6153.3,0.1,1481.9
873,348,100,3,3093.3,0.05,797.63
874,348,25,2,1909.62,0.1,372.13
875,349,111,5,16171.76,0.2,2820.28
876,349,86,5,6304.75,0.0,2129.5
877,350,53,2,2632.69,0.2,795.23
878,350,6,3,11682.09,0.15,2946.4
879,350,28,1,4140.33,0.0,709.39
880,351,14,4,15374.82,0.2,4801.57
881,351,86,1,1071.81,0.15,362.02
882,351,48,1,1613.97,0.15,681.22
883,352,48,1,1803.85,0.05,761.37
884,352,73,3,8262.03,0.15,3118.04
885,352,75,2,7975.14,0.0,3411.84
886,353,92,5,11928.0,0.0,4627.35
887,353,58,4,2425.8,0.15,869.89
888,353,33,5,1945.39,0.15,620.33
889,354,81,5,1753.63,0.15,271.66
890,354,54,4,1611.78,0.2,515.1
891,355,38,5,18869.96,0.2,6046.8
892,355,107,5,10835.46,0.15,1736.12
893,356,96,4,17104.24,0.0,4372.0
894,356,94,5,8221.16,0.05,2958.97
895,356,87,2,4118.59,0.15,1013.73
896,357,101,5,19974.92,0.1,6294.64
897,357,47,5,10793.05,0.0,4771.85
898,358,19,1,233.09,0.05,92.91
899,358,43,1,1759.66,0.15,601.43
900,358,73,3,8262.03,0.15,3118.04
901,359,80,2,1215.82,0.0,266.64
902,359,102,2,4523.7,0.0,2029.62
903,359,110,2,2056.26,0.0,509.8
904,360,38,4,16982.96,0.1,5442.12
905,360,100,5,4612.82,0.15,1189.45
906,360,19,1,220.82,0.1,88.02
907,361,80,1,516.72,0.15,113.32
908,361,90,4,3028.52,0.0,508.16
909,362,51,4,16362.0,0.1,2561.44
910,362,82,1,2761.5,0.2,911.61
911,362,16,4,6559.52,0.0,1322.28
912,363,96,3,10903.95,0.15,2787.15
913,363,28,2,7038.56,0.15,1205.96
914,364,78,5,9147.26,0.05,1658.84
915,364,29,2,4964.24,0.15,968.86
916,364,42,2,6340.27,0.2,2559.68
917,365,115,1,2909.7,0.05,807.61
918,365,72,1,3924.48,0.05,829.25
919,365,97,4,3319.62,0.2,1334.34
920,366,16,5,6969.49,0.15,1404.92
921,366,19,4,932.37,0.05,371.64
922,367,4,2,6469.94,0.1,2893.73
923,367,71,5,7592.35,0.05,1838.49
924,367,103,5,4924.08,0.2,1804.64
925,368,19,3,736.08,0.0,293.4
926,368,56,5,2561.49,0.1,959.27
927,368,85,5,12952.66,0.1,3156.57
928,369,45,1,836.03,0.0,329.21
929,369,53,1,1398.62,0.15,422.47
930,370,62,4,19505.12,0.0,7980.76
931,370,104,2,7156.1,0.0,1511.36
932,371,104,3,9124.03,0.15,1926.98
933,371,68,3,14021.76,0.0,5469.33
934,372,33,2,869.71,0.05,277.32
935,372,108,4,5794.76,0.15,1932.02
936,373,20,5,12346.77,0.05,3948.82
937,373,31,5,9701.68,0.05,2212.74
938,374,81,1,412.62,0.0,63.92
939,374,116,4,8922.36,0.0,2712.4
940,374,6,1,4581.21,0.0,1155.45
941,375,86,5,5674.28,0.1,1916.55
942,375,110,5,4626.59,0.1,1147.05
943,376,117,4,6345.64,0.0,2499.36
944,376,114,1,878.52,0.0,292.95
945,377,107,5,12747.6,0.0,2042.5
946,377,98,1,2887.27,0.0,469.07
947,377,50,2,1031.15,0.15,185.25
948,378,43,1,2070.19,0.0,707.57
949,378,106,1,672.28,0.1,167.26
950,379,68,3,14021.76,0.0,5469.33
951,379,8,3,5218.61,0.2,2322.19
952,379,79,5,13885.75,0.0,3590.1
953,380,110,3,3084.39,0.0,764.7
954,380,95,4,14720.0,0.1,6115.79
955,381,100,5,5426.85,0.0,1399.35
956,381,23,5,13142.52,0.1,4845.28
957,382,83,2,7625.76,0.0,1222.3
958,382,53,3,4936.29,0.0,1491.06
959,382,81,3,1175.97,0.05,182.17
960,383,3,4,15279.16,0.1,5814.79
961,383,115,5,14548.49,0.05,4038.07
962,383,64,4,4656.36,0.0,1656.48
963,384,8,2,3479.07,0.2,1548.13
964,384,92,4,8588.16,0.1,3331.69
965,384,58,2,1212.9,0.15,434.95
966,385,18,5,14264.85,0.0,6179.05
967,385,45,4,2675.3,0.2,1053.47
968,385,3,4,15279.16,0.1,5814.79
969,386,119,5,17418.04,0.2,2864.36
970,386,7,5,1377.55,0.0,399.95
971,386,21,3,13835.79,0.0,5272.41
972,387,51,5,18180.0,0.2,2846.04
973,387,120,5,11999.07,0.05,4697.18
974,388,9,2,5221.28,0.0,1256.46
975,388,25,4,4243.6,0.0,826.96
976,389,12,3,7743.59,0.05,2924.84
977,389,120,2,5052.24,0.0,1977.76
978,389,17,3,1751.76,0.1,588.98
979,390,14,1,4324.17,0.1,1350.44
980,390,60,1,3176.92,0.0,663.27
981,390,70,2,5760.26,0.2,1834.43
982,391,14,2,9609.26,0.0,3000.98
983,391,11,4,4241.92,0.0,740.56
984,391,78,2,3466.33,0.1,628.61
985,392,31,5,8169.84,0.2,1863.36
986,392,106,3,2240.94,0.0,557.52
987,393,60,5,13501.91,0.15,2818.9
988,393,64,3,3143.04,0.1,1118.12
989,394,16,4,6559.52,0.0,1322.28
990,394,25,5,5039.27,0.05,982.02
991,394,28,3,11799.94,0.05,2021.76
992,395,76,2,8424.11,0.15,2579.72
993,395,7,3,826.53,0.0,239.97
994,396,19,3,625.67,0.15,249.39
995,396,111,1,4042.94,0.0,705.07
996,396,51,4,17271.0,0.05,2703.74
997,397,37,4,10219.6,0.0,3507.96
998,397,7,3,826.53,0.0,239.97
999,397,31,4,7352.86,0.1,1677.02
1000,398,69,2,8593.96,0.1,2677.14
1001,398,14,4,15374.82,0.2,4801.57
1002,399,66,2,3528.5,0.0,1291.12
1003,399,22,1,4526.11,0.0,1096.74
1004,399,118,1,3817.38,0.1,1008.46
1005,400,115,5,15314.2,0.0,4250.6
1006,400,106,1,597.58,0.2,148.67
1007,400,76,2,9415.18,0.05,2883.21
1008,401,67,4,15888.64,0.0,5410.0
1009,401,120,5,10736.01,0.15,4202.74
1010,402,44,4,2045.76,0.2,341.86
1011,402,95,5,18400.01,0.1,7644.73
1012,402,107,2,4589.14,0.1,735.3
1013,403,111,5,20214.7,0.0,3525.35
1014,403,106,1,634.93,0.15,157.96
1015,403,30,2,5864.61,0.15,1688.01
1016,404,88,1,3338.39,0.05,1351.31
1017,404,41,2,2526.66,0.15,848.96
1018,404,53,4,5265.38,0.2,1590.46
1019,405,3,5,18037.89,0.15,6864.69
1020,405,64,4,4190.72,0.1,1490.83
1021,406,88,4,12650.76,0.1,5120.75
1022,406,119,1,3919.06,0.1,644.48
1023,406,16,4,6559.52,0.0,1322.28
1024,407,116,5,11152.95,0.0,3390.5
1025,407,52,1,2798.14,0.05,1116.81
1026,408,98,4,9816.72,0.15,1594.84
1027,408,1,2,9473.8,0.0,2364.04
1028,409,85,2,5756.74,0.0,1402.92
1029,409,108,3,4857.37,0.05,1619.48
1030,409,22,2,9052.22,0.0,2193.48
1031,410,51,3,13635.0,0.0,2134.53
1032,410,87,3,6177.88,0.15,1520.59
1033,411,58,1,570.78,0.2,204.68
1034,411,120,3,6820.52,0.1,2669.98
1035,412,73,1,2754.01,0.15,1039.35
1036,412,20,2,5198.64,0.0,1662.66
1037,412,94,5,8653.85,0.0,3114.7
1038,413,42,4,13473.08,0.15,5439.32
1039,413,73,1,2754.01,0.15,1039.35
1040,413,51,5,19316.25,0.15,3023.92
1041,414,99,2,2363.24,0.1,776.29
1042,414,88,5,14934.92,0.15,6045.33
1043,414,35,5,18483.34,0.05,3022.81
1044,415,101,1,4438.87,0.0,1398.81
1045,415,70,2,7200.32,0.0,2293.04
1046,415,112,3,9098.43,0.0,2259.75
1047,416,78,2,3081.18,0.2,558.77
1048,416,89,5,9885.06,0.1,1596.24
1049,417,93,3,5873.16,0.15,1415.25
1050,417,77,3,6742.8,0.2,1434.77
1051,418,17,5,3081.8,0.05,1036.16
1052,418,39,5,14715.8,0.15,3705.41
1053,419,71,1,1518.47,0.05,367.7
1054,419,81,3,1114.07,0.1,172.58
1055,419,9,5,11095.22,0.15,2669.98
1056,420,59,1,3803.48,0.2,1332.49
1057,420,104,4,14312.2,0.0,3022.72
1058,420,97,3,3112.14,0.0,1250.94
1059,421,31,4,7352.86,0.1,1677.02
1060,421,115,4,11026.22,0.1,3060.43
1061,421,70,2,6120.27,0.15,1949.08
1062,422,99,1,1115.97,0.15,366.58
1063,422,85,4,10937.81,0.05,2665.55
1064,422,24,4,18543.84,0.0,4537.16
1065,423,79,4,9997.74,0.1,2584.87
1066,423,9,5,11095.22,0.15,2669.98
1067,424,64,5,5820.45,0.0,2070.6
1068,424,50,5,2577.88,0.15,463.12
1069,425,118,5,19086.88,0.1,5042.29
1070,425,56,2,1138.44,0.0,426.34
1071,426,41,2,2675.29,0.1,898.9
1072,426,67,1,3177.73,0.2,1082.0
1073,426,74,5,15967.51,0.05,3759.2
1074,427,88,1,3162.69,0.1,1280.19
1075,427,68,2,7478.27,0.2,2916.98
1076,428,81,3,1237.86,0.0,191.76
1077,428,102,3,6785.55,0.0,3044.43
1078,428,31,3,5514.64,0.1,1257.77
1079,429,49,5,7604.13,0.05,2537.21
1080,429,94,4,5884.62,0.15,2118.0
1081,430,5,1,3261.1,0.0,553.83
1082,430,4,3,9165.75,0.15,4099.46
1083,431,23,3,8323.6,0.05,3068.68
1084,431,100,3,3093.3,0.05,797.63
1085,432,24,4,16689.46,0.1,4083.44
1086,432,120,5,11367.54,0.1,4449.96
1087,432,68,2,9347.84,0.0,3646.22
1088,433,46,5,11183.64,0.05,3171.43
1089,433,106,2,1195.17,0.2,297.34
1090,433,105,2,3129.3,0.2,1223.17
1091,434,18,5,11411.88,0.2,4943.24
1092,434,88,5,16691.97,0.05,6756.54
1093,435,102,2,4523.7,0.0,2029.62
1094,435,51,5,19316.25,0.15,3023.92
1095,436,120,4,10104.48,0.0,3955.52
1096,436,14,3,14413.89,0.0,4501.47
1097,436,44,3,1917.9,0.0,320.49
1098,437,69,3,11458.61,0.2,3569.52
1099,437,98,4,11549.08,0.0,1876.28
1100,438,117,2,2696.9,0.15,1062.23
1101,438,44,2,1150.74,0.1,192.29
1102,438,50,5,3032.8,0.0,544.85
1103,439,112,3,7733.67,0.15,1920.79
1104,439,89,5,8786.72,0.2,1418.88
1105,439,29,3,8760.42,0.0,1709.76
1106,440,29,5,14600.7,0.0,2849.6
1107,440,111,5,16171.76,0.2,2820.28
1108,441,51,3,13635.0,0.0,2134.53
1109,441,48,4,6455.89,0.15,2724.9
1110,442,34,5,20071.79,0.05,6981.41
1111,442,50,1,515.58,0.15,92.62
1112,442,109,3,5101.73,0.1,1595.03
1113,443,99,3,3741.79,0.05,1229.12
1114,443,88,2,7028.2,0.0,2844.86
1115,444,25,5,5304.5,0.0,1033.7
1116,444,40,5,2598.15,0.15,686.97
1117,445,10,1,2040.08,0.1,342.91
1118,445,119,5,19595.3,0.1,3222.41
1119,445,107,2,5099.04,0.0,817.0
1120,446,26,3,701.66,0.15,272.14
1121,446,67,2,7547.1,0.05,2569.75
1122,446,107,1,2549.52,0.0,408.5
1123,447,108,4,6476.49,0.05,2159.31
1124,447,47,1,2050.68,0.05,906.65
1125,447,27,3,2408.72,0.1,490.89
1126,448,14,3,14413.89,0.0,4501.47
1127,448,42,1,3962.67,0.0,1599.8
1128,448,106,2,1419.26,0.05,353.1
1129,449,80,2,1094.24,0.1,239.98
1130,449,114,4,2811.26,0.2,937.44
1131,450,109,1,1889.53,0.0,590.75
1132,450,68,4,16826.11,0.1,6563.2
1133,451,109,1,1606.1,0.15,502.14
1134,451,41,3,4458.81,0.0,1498.17
1135,451,6,1,4352.15,0.05,1097.68
1136,452,99,1,1247.26,0.05,409.71
1137,452,102,2,4071.33,0.1,1826.66
1138,452,12,4,9237.97,0.15,3489.28
1139,453,68,5,19864.16,0.15,7748.22
1140,453,16,4,5575.59,0.15,1123.94
1141,454,8,2,3913.96,0.1,1741.64
1142,454,78,1,1829.45,0.05,331.77
1143,454,94,3,5192.31,0.0,1868.82
1144,455,31,5,8680.45,0.15,1979.82
1145,455,109,5,8975.27,0.05,2806.06
1146,456,52,2,5596.28,0.05,2233.62
1147,456,21,5,20753.69,0.1,7908.62
1148,457,54,3,1284.38,0.15,410.47
1149,457,8,5,9784.89,0.1,4354.11
1150,458,102,4,7690.29,0.15,3450.35
1151,458,97,4,3942.04,0.05,1584.52
1152,459,39,2,6925.08,0.0,1743.72
1153,459,111,4,12937.41,0.2,2256.22
1154,460,44,3,1534.32,0.2,256.39
1155,460,66,3,4498.84,0.15,1646.18
1156,461,81,5,1856.79,0.1,287.64
1157,461,44,3,1822.0,0.05,304.47
1158,462,101,5,21084.63,0.05,6644.35
1159,462,92,2,4055.52,0.15,1573.3
1160,462,108,2,3238.25,0.05,1079.66
1161,463,79,1,2221.72,0.2,574.42
1162,463,117,4,6028.36,0.05,2374.39
1163,463,16,1,1639.88,0.0,330.57
1164,464,120,1,2526.12,0.0,988.88
1165,464,109,2,3590.11,0.05,1122.42
1166,464,1,3,11368.56,0.2,2836.85
1167,465,30,2,6899.54,0.0,1985.9
1168,465,76,2,9910.72,0.0,3034.96
1169,465,83,1,3622.24,0.05,580.59
1170,466,112,1,3032.81,0.0,753.25
1171,466,41,1,1411.96,0.05,474.42
1172,467,44,1,543.4,0.15,90.81
1173,467,62,2,7802.05,0.2,3192.3
1174,468,82,2,5522.99,0.2,1823.22
1175,468,55,1,2110.23,0.05,643.05
1176,468,72,3,11773.44,0.05,2487.76
1177,469,109,5,8030.5,0.15,2510.69
1178,469,67,4,14299.78,0.1,4869.0
1179,470,76,4,19821.44,0.0,6069.92
1180,470,80,4,1945.31,0.2,426.62
1181,470,92,2,4294.08,0.1,1665.85
1182,471,58,4,2283.1,0.2,818.72
1183,471,116,3,5353.42,0.2,1627.44
1184,472,53,1,1645.43,0.0,497.02
1185,472,20,3,6628.27,0.15,2119.89
1186,472,96,2,8124.51,0.05,2076.7
1187,473,37,1,2171.66,0.15,745.44
1188,473,27,2,1784.24,0.0,363.62
1189,474,91,1,704.03,0.2,250.94
1190,474,70,2,7200.32,0.0,2293.04
1191,474,104,1,3578.05,0.0,755.68
1192,475,26,1,220.13,0.2,85.38
1193,475,78,3,4910.64,0.15,890.54
1194,475,19,1,245.36,0.0,97.8
1195,476,49,1,1360.74,0.15,454.03
1196,476,95,2,7360.0,0.1,3057.89
1197,476,2,3,10445.84,0.1,3408.29
1198,477,21,5,20753.69,0.1,7908.62
1199,477,27,3,2676.36,0.0,545.43
1200,478,69,4,17187.91,0.1,5354.28
1201,478,22,5,18104.44,0.2,4386.96
1202,478,99,1,1050.33,0.2,345.02
1203,479,59,2,9033.26,0.05,3164.66
1204,479,23,4,10514.02,0.1,3876.23
1205,479,101,3,12650.78,0.05,3986.61
1206,480,96,3,11545.36,0.1,2951.1
1207,480,47,2,3885.5,0.1,1717.87
1208,480,72,2,7022.75,0.15,1483.93
1209,481,5,5,16305.5,0.0,2769.15
1210,481,42,5,15850.68,0.2,6399.2
1211,481,19,4,883.3,0.1,352.08
1212,482,116,2,3568.94,0.2,1084.96
1213,482,85,1,2590.53,0.1,631.31
1214,482,71,1,1358.63,0.15,328.99
1215,483,112,4,12131.24,0.0,3013.0
1216,483,24,4,18543.84,0.0,4537.16
1217,484,9,2,5221.28,0.0,1256.46
1218,484,59,4,15213.92,0.2,5329.95
1219,484,88,2,5973.97,0.15,2418.13
1220,485,84,1,2152.88,0.05,961.98
1221,485,75,2,7975.14,0.0,3411.84
1222,485,24,2,7881.13,0.15,1928.29
1223,486,73,2,5184.02,0.2,1956.42
1224,486,117,4,6345.64,0.0,2499.36
1225,486,79,1,2221.72,0.2,574.42
1226,487,55,3,5331.1,0.2,1624.56
1227,487,103,5,6155.1,0.0,2255.8
1228,488,82,2,5868.18,0.15,1937.17
1229,488,39,5,17312.7,0.0,4359.3
1230,489,31,3,4901.9,0.2,1118.02
1231,489,115,3,7350.82,0.2,2040.29
1232,489,22,2,7694.39,0.15,1864.46
1233,490,110,2,1953.45,0.05,484.31
1234,490,115,5,14548.49,0.05,4038.07
1235,490,70,3,9720.43,0.1,3095.6
1236,491,16,4,5247.62,0.2,1057.82
1237,491,63,4,6956.76,0.0,1153.56
1238,492,21,3,13835.79,0.0,5272.41
1239,492,104,1,3041.34,0.15,642.33
1240,492,51,3,12953.25,0.05,2027.8
1241,493,111,5,18193.23,0.1,3172.82
1242,493,33,5,1830.96,0.2,583.84
1243,494,93,2,4145.76,0.1,999.0
1244,494,15,5,5811.45,0.15,1399.57
1245,495,57,2,5185.46,0.15,2029.26
1246,495,1,2,8526.42,0.1,2127.64
1247,496,9,1,2480.11,0.05,596.82
1248,496,21,2,7379.09,0.2,2811.95
1249,497,116,5,10037.66,0.1,3051.45
1250,497,77,1,2809.5,0.0,597.82
1251,497,60,4,10166.14,0.2,2122.46
1252,498,115,3,9188.52,0.0,2550.36
1253,498,105,5,8312.19,0.15,3249.04
1254,499,118,2,8483.06,0.0,2241.02
1255,499,67,1,3177.73,0.2,1082.0
1256,499,32,1,3994.39,0.0,971.46
1257,500,102,1,1922.57,0.15,862.59
1258,500,47,2,4317.22,0.0,1908.74
1259,500,51,1,4545.0,0.0,711.51
1260,501,34,4,14367.18,0.15,4997.22
1261,501,98,4,9816.72,0.15,1594.84
1262,501,71,5,6793.16,0.15,1644.96
1263,502,111,3,9703.06,0.2,1692.17
1264,502,73,2,5184.02,0.2,1956.42
1265,502,57,3,7320.65,0.2,2864.83
1266,503,66,2,3528.5,0.0,1291.12
1267,503,46,5,10595.02,0.1,3004.51
1268,504,119,1,4354.51,0.0,716.09
1269,504,8,1,2065.7,0.05,919.2
1270,504,103,3,3693.06,0.0,1353.48
1271,505,119,1,3701.33,0.15,608.68
1272,505,50,5,2881.16,0.05,517.61
1273,505,83,1,3431.59,0.1,550.04
1274,506,9,2,5221.28,0.0,1256.46
1275,506,45,5,4180.15,0.0,1646.05
1276,507,3,2,6790.74,0.2,2584.35
1277,507,100,5,5426.85,0.0,1399.35
