order_id,customer_id,order_date,region,sales_rep,order_status
2441,189,2025-04-02,South,Vikram,Pending
2442,81,2024-11-17,West,Priya,Completed
2443,234,2025-12-24,South,Anjali,Shipped
2444,146,2024-05-11,Central,Neha,Completed
2445,64,2025-07-19,East,Pooja,Completed
2446,73,2025-07-17,West,Rahul,Cancelled
2447,223,2024-07-01,West,Neha,Pending
2448,429,2024-11-27,East,Anjali,Pending
2449,21,2025-12-31,North,Amit,Shipped
2450,33,2024-06-04,South,Priya,Pending
2451,84,2025-01-03,North,Neha,Completed
2452,42,2024-03-12,East,Pooja,Shipped
2453,280,2025-03-02,Central,Vikram,Cancelled
2454,80,2024-07-31,North,Pooja,Completed
2455,60,2024-09-02,South,Rahul,Cancelled
2456,350,2024-02-23,North,Sneha,Shipped
2457,22,2024-08-26,South,Amit,Completed
2458,257,2025-01-31,East,Vikram,Completed
2459,262,2024-01-25,West,Vikram,Pending
2460,35,2025-08-26,South,Rahul,Completed
2461,118,2024-01-08,West,Neha,Cancelled
2462,42,2025-06-05,East,Amit,Shipped
2463,109,2024-01-08,Central,Anjali,Completed
2464,137,2025-06-07,East,Vikram,Completed
2465,428,2024-09-19,Central,Neha,Completed
2466,168,2024-05-02,West,Karan,Shipped
2467,15,2025-10-29,Central,Rohit,Shipped
2468,105,2024-02-12,North,Vikram,Completed
2469,381,2025-08-06,South,Karan,Cancelled
2470,346,2024-11-06,Central,Neha,Shipped
2471,28,2024-09-15,Central,Sneha,Pending
2472,13,2024-08-09,North,Amit,Completed
2473,106,2024-12-01,West,Pooja,Shipped
2474,309,2025-05-06,West,Rohit,Pending
2475,147,2025-09-23,North,Priya,Completed
2476,437,2024-02-21,Central,Rahul,Completed
2477,477,2025-03-31,East,Vikram,Cancelled
2478,291,2024-02-24,North,Neha,Completed
2479,331,2025-01-16,West,Priya,Completed
2480,214,2024-02-05,East,Priya,Completed
2481,73,2024-07-28,West,Priya,Cancelled
2482,382,2024-06-27,West,Rahul,Completed
2483,45,2025-08-16,West,Rohit,Completed
2484,139,2025-05-06,Central,Priya,Cancelled
2485,355,2024-03-07,South,Vikram,Cancelled
2486,194,2025-05-24,North,Vikram,Shipped
2487,212,2025-08-13,North,Rahul,Cancelled
2488,33,2025-05-05,East,Sneha,Completed
2489,13,2024-08-28,South,Pooja,Completed
2490,333,2025-03-21,Central,Rohit,Cancelled
2491,251,2024-10-20,North,Neha,Completed
2492,307,2025-04-28,West,Rohit,Completed
2493,192,2025-07-07,Central,Amit,Completed
2494,377,2024-06-27,West,Anjali,Shipped
2495,191,2024-10-26,East,Amit,Cancelled
2496,385,2025-02-21,Central,Neha,Shipped
2497,45,2024-05-20,East,Neha,Completed
2498,331,2025-07-06,West,Amit,Completed
2499,176,2025-09-05,South,Neha,Pending
2500,324,2024-05-22,Central,Sneha,Cancelled
